dir,entry_idx,exit_idx,entry,exit,pnl,balance
LONG,37174,37178,62703.78,62615.994708,-0.062316654059646245,3.202310881840304
SHORT,37183,37185,62492.0,62579.48880000001,-0.06086632293114196,3.1254330044999605
LONG,37316,37317,62780.0,62692.108,-0.05936134905446766,3.050444490422993
SHORT,37338,37339,62208.4,62083.9832,0.045787171801248666,3.080979439772127
LONG,37457,37458,62318.0,62442.636,0.04618388180218349,3.1117584243754495
LONG,37560,37563,62264.02,62176.850372,-0.05910162775416092,3.0370980044994114
SHORT,37567,37569,62075.41,62162.31557400001,-0.057726121771522254,2.964186392705392
LONG,37584,37585,62199.99,62112.910014,-0.05629879215665208,2.8930666685852127
LONG,37625,37627,62250.0,62162.850000000006,-0.05494801523643624,2.8236533200058505
SHORT,37639,37640,61714.78,61801.180692,-0.05366917865335252,2.7558658747524687
SHORT,37781,37797,60874.41,60959.634174000006,-0.052380742681421386,2.6897058026972847
SHORT,37821,37829,60950.15,61035.48021000001,-0.051123238191870535,2.6251340354919277
LONG,37922,37925,60772.0,60686.919200000004,-0.0498591707360965,2.5621491945783714
LONG,37965,37969,59686.0,59805.372,0.038406616426731086,2.5877450650322107
SHORT,38031,38037,60142.01,60226.208814000005,-0.04918527045106853,2.525621069255981
LONG,38041,38042,60464.0,60379.3504,-0.047969120968377604,2.4650238429413234
SHORT,38112,38115,60674.68,60759.624552,-0.04685270818278608,2.4058460155438306
LONG,38128,38134,60890.21,61011.99042,0.03606363177300312,2.4298804172391146
SHORT,38280,38283,62848.48,62722.78304,0.03647250506275954,2.4542035202156787
LONG,38307,38308,62741.99,62654.151214,-0.04661268745945649,2.3953198151551436
SHORT,38328,38334,62733.67,62608.202659999995,0.03595375042547981,2.4192969665048474
LONG,38356,38375,62632.01,62757.274020000004,0.036265261527908564,2.4434657432002314
SHORT,38416,38422,62697.25,62785.026150000005,-0.0464429533810088,2.3848054611032214
SHORT,38450,38459,62959.86,63048.00380400001,-0.04532799739919145,2.3275534363985138
SHORT,38504,38511,63119.31,63207.677034,-0.04423980816562752,2.271675861050894
SHORT,38517,38524,63149.52,63023.22096,0.03409785467437322,2.2944153364200126
LONG,38548,38567,63094.34,63220.528679999996,0.03439328589293574,2.317336545630848
SHORT,38589,38596,63211.82,63085.39636,0.034783221549919356,2.340533084452613
LONG,38693,38697,62918.33,62830.244338000004,-0.044453744873007614,2.2843766741573424
LONG,38791,38796,62638.0,62763.276,0.03424280634561784,2.3071975971321734
LONG,38828,38848,62690.01,62815.39002,0.03458489198101013,2.330246501127523
SHORT,38868,38869,62838.0,62712.324,0.03497699998192392,2.353572268603809
SHORT,38904,38905,62631.83,62506.566340000005,0.035327119751742006,2.377131527012532
LONG,38909,38918,62591.99,62717.17398,0.035633201589918465,2.4008790709673877
SHORT,38948,38949,63819.9,63909.24786,-0.04563350850187777,2.3432411671106728
SHORT,38956,38957,63929.67,64019.171538,-0.04453798486327405,2.2869869764118453
SHORT,39031,39032,64941.0,64811.118,0.03432767451594102,2.309879716045727
SHORT,39037,39038,64758.6,64849.26204,-0.04390388376288217,2.254426433702616
SHORT,39077,39079,65708.0,65799.9912,-0.042849883225387006,2.200304418308716
SHORT,39133,39134,65875.88,65968.106232,-0.041821186078794065,2.1474817101383783
LONG,39149,39151,66119.71,66027.14240600001,-0.04078712012065589,2.0959571814670306
SHORT,39166,39169,66134.88,66002.61024000001,0.03146031729381872,2.116937712853514
SHORT,39178,39188,65931.6,65799.7368,0.0317752350699335,2.13812825935918
LONG,39363,39364,66432.7,66565.56539999999,0.03205054260779254,2.1594881606701763
SHORT,39399,39402,66840.0,66706.32,0.03241391729165709,2.1811046371584824
LONG,39437,39438,66819.87,66953.50974,0.03269475851100523,2.202893872483695
SHORT,39496,39509,67143.39,67009.10322,0.03306543702597859,2.224944840147255
LONG,39559,39560,67122.65,67256.89529999999,0.03335192315380572,2.2471720391003243
SHORT,39611,39612,67823.02,67917.97222800001,-0.0427119989471829,2.1932241799576397
SHORT,39617,39618,67832.02,67696.35596,0.03292029494116523,2.2151783539990166
LONG,39641,39642,67895.68,68031.47136,0.03320552352644621,2.237307985755468
LONG,39729,39733,67798.01,67703.092786,-0.04249319057345392,2.183628255253237
SHORT,39762,39763,67634.37,67499.10126,0.03277626011135094,2.2054863740883217
LONG,39849,39852,67340.0,67474.68,0.03306024074758166,2.227519182965462
SHORT,39915,39917,67004.0,66869.992,0.03343506293631213,2.2498166499869465
SHORT,39963,39964,66860.0,66726.28,0.033769747916304466,2.272337314653316
LONG,39991,39995,67071.99,66978.089214,-0.04315850261720987,2.21781712546284
SHORT,40036,40037,67303.04,67397.264256,-0.04215405010367264,2.1645739897318528
SHORT,40073,40076,67906.01,67770.19798,0.03249025558587433,2.1862413753690677
SHORT,40250,40251,68646.34,68742.444876,-0.04155388982163911,2.1337562786705835
LONG,40314,40328,68399.99,68304.23001400002,-0.04052643300078728,2.0825610642764434
LONG,40349,40357,68461.14,68598.06228,0.031217590353503546,2.103365849308565
SHORT,40375,40425,68371.26,68466.979764,-0.03997867469781054,2.0528703453642114
LONG,40543,40576,68162.02,68298.34404000001,0.03077252647701157,2.0733785201144017
LONG,40658,40691,68194.67,68331.05933999999,0.031079944016513136,2.0940915715303428
SHORT,40715,40767,68379.99,68243.23002,0.03143231448867122,2.1150534281613624
SHORT,40803,40819,68564.0,68426.872,0.03174695195670111,2.1362251129772565
SHORT,40843,40853,68496.0,68591.8944,-0.04060323072236018,2.0849407566900098
SHORT,40895,40898,68987.86,69084.443004,-0.03962846896240704,2.0348875839441525
SHORT,40919,40924,69261.76,69123.23647999999,0.03054366263500246,2.0552568086594345
LONG,40954,40956,68976.21,69114.16242000001,0.03080829956180535,2.075788824177943
SHORT,40981,40987,68723.98,68586.53203999999,0.03115759025091243,2.0965674703079658
LONG,41099,41101,67226.0,67360.452,0.03142754637991789,2.117512179336344
SHORT,41119,41123,67193.99,67288.06158600001,-0.040247553992647615,2.0666770644470147
SHORT,41221,41222,67332.44,67426.70541600001,-0.03928133096394726,2.0170623481608323
SHORT,41276,41278,67540.5,67405.419,0.03027610584589576,2.037253142265924
SHORT,41378,41380,67160.0,67025.68,0.030579169665413644,2.0576460462200084
LONG,41395,41400,67323.34,67457.98668,0.030844114232839538,2.078201930221748
SHORT,41438,41446,67422.78,67517.171892,-0.03950038408772466,2.028310536482915
LONG,41450,41451,67716.61,67621.806746,-0.03852370201941957,1.9796452817810808
SHORT,41469,41474,67436.0,67301.128,0.02971447567953492,1.9994615310517103
LONG,41498,41499,67355.99,67261.69161400001,-0.03797577285926364,1.9514884505371881
LONG,41529,41533,67207.99,67113.89881400001,-0.037064620141050074,1.904666388143452
LONG,41550,41553,67281.32,67187.12615200001,-0.036175328710007254,1.8589677274927274
LONG,41599,41600,66591.98,66498.751228,-0.03530737404826999,1.814365514806994
LONG,41612,41615,66448.22,66355.192492,-0.034460244222729024,1.77083344301023
SHORT,41654,41656,66340.01,66207.32998,0.02658020997958349,1.7885594857747624
LONG,41700,41701,66057.78,65965.299108,-0.03397011031331798,1.7456465780325705
SHORT,41742,41744,66378.0,66470.9292,-0.03317950450866472,1.703738840633743
SHORT,41807,41810,67253.14,67347.294396,-0.03238296414392507,1.6628371822866492
SHORT,41844,41845,67119.99,67213.95798600001,-0.03160554632372316,1.6229174500514927
LONG,41974,41975,67740.0,67645.164,-0.03082407112882697,1.5839787916724082
SHORT,42034,42042,68229.3,68092.8414,0.023775521663002404,1.5998344193770486
LONG,42084,42088,68066.99,68203.12398,0.02398151794646165,1.615816765226625
LONG,42118,42120,67826.0,67731.0436,-0.030689207821948214,1.5770484735785437
LONG,42152,42162,67673.62,67578.876932,-0.029952881658676378,1.5392103495519747
SHORT,42239,42240,67462.21,67556.65709400001,-0.029255771113935028,1.50225852669028
SHORT,42325,42326,66488.37,66355.39326,0.022548900485620707,1.5172961345424494
LONG,42343,42347,66828.06,66734.500716,-0.028818005483365345,1.4808916483863719
SHORT,42358,42362,66649.99,66516.69002000001,0.022228183642278583,1.4957153737867186
SHORT,42387,42396,66973.98,67067.743572,-0.028429062109566566,1.4598077348082183
SHORT,42466,42478,67062.6,67156.48764,-0.027746565615499985,1.4247621305186773
LONG,42523,42530,66913.99,66820.310414,-0.02706050714494089,1.390577812721143
SHORT,42565,42566,67068.0,67161.8952,-0.026430712486390562,1.3571942111711468
SHORT,42599,42627,67156.91,67022.59618000001,0.020371485109678057,1.3707797252249692
SHORT,42823,42825,67697.99,67792.76718600001,-0.02605441023735233,1.337871416361492
SHORT,42843,42857,67668.32,67763.05564800001,-0.025428922010783207,1.3057531372689013
SHORT,42908,42913,68104.0,67967.792,0.01959935459040596,1.3188237261729627
LONG,42950,42955,67909.63,67814.55651800001,-0.025048419031201627,1.2871811885108961
SHORT,42959,42981,67723.23,67818.042522,-0.02446545285002802,1.2562798297183135
SHORT,43022,43026,68404.57,68267.76086000001,0.018856760244071437,1.2688551908137935
LONG,43033,43038,68626.84,68764.09367999999,0.019020139310297723,1.2815310541700222
SHORT,43094,43096,68655.98,68518.66803999999,0.019235781123093224,1.2943591800222654
SHORT,43247,43249,70951.84,71051.172576,-0.024601884934683328,1.2632854991874707
LONG,43304,43311,71137.8,71280.0756,0.018936649632819044,1.2759057213243523
SHORT,43333,43336,71194.0,71293.6716,-0.02425114004521223,1.2452750526725183
LONG,43469,43470,72304.85,72449.4597,0.0186666730395612,1.2577153504487169
SHORT,43491,43494,72541.58,72396.49684,0.018878307410234316,1.2703050811067076
LONG,43514,43516,72540.01,72438.453986,-0.024126904405459976,1.2398266512957141
LONG,43552,43561,72410.84,72555.66167999999,0.018585001502921666,1.2522125195421572
LONG,43588,43593,72479.44,72377.96878400001,-0.023783272383662603,1.2221681845607837
LONG,43600,43607,72412.55,72557.3751,0.018320301086566453,1.2343776447245463
LONG,43660,43661,72266.86,72165.686396,-0.02344453460625262,1.2047612218946708
LONG,43800,43801,72370.01,72268.69198599999,-0.022882029887446156,1.1758553858977514
SHORT,43825,43855,72316.47,72171.83706,0.01764958934232458,1.187625698310587
LONG,43868,43874,72418.0,72316.61480000001,-0.022556574888011292,1.159130994931023
SHORT,43880,43884,72202.01,72303.092814,-0.022031602820655322,1.1313037371357124
LONG,43906,43909,72624.83,72523.155238,-0.021486851879417825,1.1041603665706161
LONG,44015,44016,70308.34,70209.908324,-0.020971317842274594,1.0776682468954886
LONG,44033,44037,70286.31,70426.88262,0.016154247020964334,1.0884341526819754
SHORT,44141,44143,69354.06,69451.155684,-0.020687867940026288,1.0623041139785394
LONG,44312,44313,69400.06,69302.899916,-0.02017634203679483,1.036816251371852
LONG,44332,44333,69352.0,69254.9072,-0.019692251062305367,1.0119399190526872
LONG,44422,44427,69718.03,69620.42475800001,-0.019219774882566317,0.9876604445748575
SHORT,44504,44505,69612.07,69472.84586,0.014824783273069419,0.9975469256250526
LONG,44540,44541,69378.14,69281.010604,-0.01894640875839719,0.9736127822385302
LONG,44545,44547,69420.0,69322.812,-0.018491827573055654,0.9502528907542819
SHORT,44608,44628,69465.72,69326.78856,0.014263295890221812,0.9597649221907323
LONG,44692,44695,68542.85,68679.9357,0.014386876183638514,0.9693529737634171
SHORT,44713,44720,68484.84,68580.718776,-0.018424491972320947,0.946081716922279
SHORT,44733,44745,68428.7,68524.50018,-0.01798217519354254,0.9233691331441252
SHORT,44865,44866,67913.55,67777.72290000001,0.013859770688492635,0.9326120581668972
SHORT,44913,44914,68883.52,68979.95692800001,-0.017726157389579583,0.910222840486483
LONG,44946,44947,68830.0,68733.638,-0.017287862409358944,0.8883838638746917
SHORT,45020,45021,68778.32,68640.76336000001,0.013334641796758506,0.8972765863520767
LONG,45039,45041,68849.99,68753.60001400001,-0.0170419742045843,0.875748229215732
LONG,45051,45060,68810.43,68714.09539799999,-0.016633086117494734,0.8547364019521587
SHORT,45096,45100,68662.39,68525.06522,0.012829593393301326,0.8632923133356993
LONG,45120,45121,68646.01,68549.905586,-0.016396510907185097,0.8425793408618357
LONG,45150,45152,67784.02,67689.12237200001,-0.016003109420987795,0.8223633347365388
SHORT,45166,45169,67858.6,67722.8828,0.012343673654395343,0.8305951917172515
LONG,45197,45199,67671.09,67806.43218,0.012450621923842449,0.8388928376825078
SHORT,45236,45237,67622.0,67716.6708,-0.01594483616583231,0.818753537328263
SHORT,45331,45336,68861.15,68723.4277,0.012289490595296515,0.8269492602369182
LONG,45371,45373,68839.96,68743.584056,-0.015706247299679718,0.8071082666360538
SHORT,45377,45378,68735.99,68832.22038600002,-0.015340706823952673,0.7877320184789208
LONG,45681,45682,74375.55,74271.42423,-0.014961394226970008,0.7688319641595562
SHORT,45776,45777,75600.0,75705.84000000001,-0.01461318914278181,0.7503746151959767
LONG,45813,45814,75396.0,75290.4456,-0.014251865066416552,0.7323708770535803
SHORT,45914,45915,74814.02,74918.75962800001,-0.013920173260158406,0.714788849408154
SHORT,45955,45956,74785.99,74636.41802000001,0.010728980629615754,0.7219438857907291
LONG,45976,45978,75377.98,75272.450828,-0.013711880222822843,0.7046222861389526
SHORT,46050,46051,76328.01,76175.35398,0.010576380514945208,0.7116755552232031
LONG,46078,46082,75941.27,76093.15254000001,0.010668016572796372,0.7187851940198835
LONG,46127,46131,75850.22,76001.92044,0.010774590058358102,0.7259658581081422
LONG,46173,46176,76100.0,75993.46,-0.013788269543047333,0.7085477592745542
LONG,46249,46250,76163.98,76057.350428,-0.013457447591900748,0.6915475728862807
SHORT,46326,46327,76480.0,76587.072,-0.013144244717849547,0.6749455903039997
SHORT,46382,46385,76509.12,76356.10175999999,0.010130933310463466,0.6817017956629431
LONG,46418,46436,76375.67,76528.42134,0.010218709916987742,0.6885119966016161
LONG,46536,46537,76426.4,76319.40304,-0.013076908351453548,0.6719925282671544
LONG,46586,46596,76244.0,76396.488,0.010073167998724427,0.678705733624543
SHORT,46606,46610,76181.82,76288.47454800001,-0.012900159879002216,0.6624120450774181
SHORT,46617,46625,76333.61,76440.477054,-0.012590465740786668,0.6465095191112443
SHORT,46706,46710,77268.01,77376.185214,-0.012288206429747636,0.6309887650859405
SHORT,46735,46737,78833.8,78676.1324,0.009471141363940021,0.6373049626244508
SHORT,46748,46752,78835.02,78945.389028,-0.012113255424603014,0.6220051823867255
SHORT,46834,46835,79296.0,79407.0144,-0.011822452501624494,0.6070727039731674
SHORT,46893,46894,79798.0,79638.404,0.009112161286637624,0.6131495017399391
SHORT,46987,46988,81167.99,81281.625186,-0.011654132579570986,0.5984296216516685
SHORT,47010,47011,80991.99,80830.00602,0.008982428620991877,0.604419902164402
LONG,47033,47037,80873.81,81035.55761999999,0.009060254333443986,0.610458056987024
SHORT,47103,47104,81680.02,81794.37202800001,-0.011602976289152994,0.5958027904129359
LONG,47121,47122,81941.98,82105.86396,0.00893108382829038,0.6017548602891616
SHORT,47215,47216,86688.91,86810.274474,-0.01143755462951622,0.5873085313581995
SHORT,47261,47262,88186.19,88009.81762,0.00881550105568662,0.5931874897570951
LONG,47281,47282,88078.3,87954.99038,-0.011266409992956507,0.5789551423153532
LONG,47286,47288,88652.3,88829.6046,0.008678537583307345,0.5847389041870837
SHORT,47307,47308,88356.01,88479.70841400001,-0.01111413235188477,0.5707010773142636
SHORT,47330,47331,88835.14,88959.509196,-0.010847315376512186,0.55700025655118
SHORT,47344,47346,88496.02,88619.914428,-0.01058690387626825,0.5436283513921558
LONG,47379,47380,87708.01,87585.218786,-0.010325133277991037,0.530585076357204
LONG,47411,47412,87013.51,87187.53701999999,0.007953470294594128,0.5358856212700122
SHORT,47428,47429,86211.52,86332.21612800001,-0.010185578003479776,0.5230206151601824
LONG,47517,47518,87881.29,88057.05257999999,0.007840079021250841,0.5282455911056323
SHORT,47548,47549,87500.02,87325.01996,0.007928966322495477,0.5335333294725997
LONG,47608,47609,87134.03,87012.042358,-0.010133398526672643,0.5207322642985641
SHORT,47630,47631,87298.57,87420.78799800001,-0.009897558147523246,0.5082310448295481
SHORT,47649,47650,87156.0,87278.0184,-0.009659947469075269,0.496029942136325
LONG,47654,47655,87523.0,87698.046,0.00743548883262363,0.500985281258267
SHORT,47731,47732,92176.53,91992.17694,0.007519789071686262,0.5060001439236619
SHORT,47752,47753,90260.0,90386.364,-0.009617544735557119,0.4938525984684865
LONG,47790,47791,89555.27,89734.38054,0.0074028504510422945,0.4987861859271863
LONG,47796,47797,89715.12,89589.518832,-0.009473446029314703,0.48681880896823565
SHORT,47827,47828,89629.99,89755.471986,-0.009252965102059195,0.47513174982133527
SHORT,47840,47841,89776.05,89901.73647,-0.009030829168854148,0.46372526190337443
LONG,47845,47846,89890.68,89764.833048,-0.00880753389933041,0.45259910169452716
LONG,48022,48023,89063.82,88939.130652,-0.008596214738484148,0.44173989144757037
SHORT,48052,48054,88537.68,88360.60463999999,0.0066305157706281585,0.4461617077609607
LONG,48073,48074,88247.16,88123.61397600001,-0.008473949315503708,0.4354569499066522
LONG,48096,48097,87325.59,87500.24118,0.006527499679100754,0.4398071648362197
LONG,48101,48102,88019.99,88196.02998,0.006592709400895002,0.4442008384129336
SHORT,48126,48127,88020.14,88143.36819600001,-0.00844292533571518,0.4335369088851538
SHORT,48150,48151,87807.99,87632.37402,0.006507389002366271,0.43787661334309425
LONG,48204,48205,88082.96,88259.12592,0.006563770434012956,0.44225100071039175
SHORT,48259,48260,89716.14,89841.74259600001,-0.008405864770502985,0.4316338809363368
LONG,48400,48401,91130.88,91313.14176,0.0064701918752354025,0.43594590340689054
SHORT,48428,48432,91256.01,91383.768414,-0.008286023786055287,0.4254801501038008
LONG,48449,48450,91759.5,91631.0367,-0.008081144490921632,0.4152716048623602
SHORT,48505,48510,91338.93,91466.804502,-0.007893067393619155,0.40530217944442926
SHORT,48619,48628,91068.58,90886.44284,0.006083585713460812,0.4093592542606679
LONG,48678,48684,90805.74,90678.61196400001,-0.007774960316172622,0.3995374976731919
SHORT,48693,48695,90168.69,90294.926166,-0.007594009218274467,0.38994580096655146
LONG,48715,48719,90056.92,90237.03384,0.005845287556488842,0.39384135951820753
SHORT,48747,48748,90412.91,90539.48807400001,-0.0074857427203627695,0.3843864100002537
SHORT,48760,48761,90381.82,90508.35454800002,-0.007306032494875271,0.37515844545537713
LONG,48766,48769,90569.5,90750.639,0.00562362509737592,0.37890627832547613
SHORT,48879,48880,90282.82,90409.21594800001,-0.007201871632132529,0.3698098753017162
LONG,48949,48950,89606.06,89480.611516,-0.007023798961605215,0.3609370269636024
SHORT,48998,49003,90395.96,90522.51434400001,-0.006860330071497341,0.35227201175728706
SHORT,49021,49024,90485.93,90612.610302,-0.006695634127471065,0.3438150175710296
SHORT,49092,49093,91769.43,91585.89113999999,0.005160663413741176,0.34725660589691565
LONG,49134,49135,90374.2,90554.9484,0.005205376522394641,0.35072569938982573
SHORT,49175,49176,91382.15,91510.08501,-0.006666243368302459,0.3423058275245741
LONG,49202,49203,90714.35,90587.34991,-0.006501414582174288,0.334092883804777
SHORT,49223,49225,91296.18,91113.58764,0.005014734185909522,0.3374371535716626
LONG,49258,49259,90935.7,91117.5714,0.005058182932039357,0.34080815073584364
SHORT,49363,49366,91340.01,91467.886014,-0.0064777405210365,0.33262636946112795
LONG,49370,49371,91618.31,91801.54662,0.004986069278222163,0.33594930689204444
SHORT,49386,49387,91528.14,91656.27939600001,-0.006385388476097574,0.3278841718814866
SHORT,49488,49489,93227.87,93358.389018,-0.006232094454951639,0.3200126565671275
SHORT,49553,49554,91809.12,91937.652768,-0.006082480563371552,0.3123301127209203
SHORT,49733,49734,93772.0,93584.456,0.004688074991940827,0.3154565371492566
LONG,49777,49778,94115.33,93983.568538,-0.005991466010075661,0.3078877884534346
SHORT,49809,49815,94089.63,93901.45074,0.004621395704686199,0.31096974521585363
SHORT,49850,49851,94449.38,94581.60913200001,-0.0059106019473179824,0.3035042945424564
LONG,49865,49866,94969.69,95159.62938,0.004549529375191299,0.30653630244493546
LONG,49935,49941,97419.49,97614.32898,0.004594979173649596,0.30959860010636037
SHORT,49980,49981,97317.93,97454.175102,-0.005884540592221616,0.30216606651360695
LONG,50023,50024,97104.02,96968.074372,-0.005739040101292978,0.2949161960797459
SHORT,50065,50066,98127.98,98265.359172,-0.005605472138887756,0.28783614296045945
SHORT,50074,50075,97802.93,97939.854102,-0.005470901569249586,0.2809260606764076
SHORT,50122,50125,97931.98,98069.084772,-0.005339561635276652,0.27418186873774886
SHORT,50192,50193,98687.15,98825.31201,-0.005211374779098393,0.26759958461496175
SHORT,50218,50220,98919.65,98721.81069999999,0.004016669765070763,0.2702782564569577
SHORT,50270,50271,98517.09,98320.05582,0.0040568766294190005,0.2729837418040919
LONG,50297,50298,98398.23,98260.472478,-0.005184780208085115,0.26643404288698636
SHORT,50361,50362,98982.89,99121.466046,-0.005064111853153002,0.26003776081939844
LONG,50377,50378,99244.02,99105.078372,-0.004938897191242847,0.2537986748240586
SHORT,50382,50383,98900.01,98702.20998,0.003809518109108995,0.2563391995590473
SHORT,50459,50460,98439.94,98577.75591600001,-0.004872239166018991,0.2501852643952331
LONG,50471,50477,98760.62,98622.355132,-0.004751768726658622,0.24418256934659832
SHORT,50487,50490,98662.61,98465.28478,0.0036651803658924106,0.24662683686575776
SHORT,50577,50588,98732.01,98534.54598,0.0037018688213550106,0.24909557150278397
LONG,50613,50614,98044.47,97907.207742,-0.004731072189552439,0.24311902145571762
LONG,50690,50692,97787.64,97983.21528,0.0036443541316213213,0.24554778048006035
SHORT,50732,50743,98181.8,97985.4364,0.0036856721850056294,0.24800571376266567
LONG,50753,50754,98212.6,98075.10236,-0.004710372521494344,0.242055312672358
LONG,50761,50763,98212.12,98074.623032,-0.004597356553585903,0.23624767955541032
SHORT,50791,50794,98157.35,97961.0353,0.0035460776701267713,0.23861251882776002
LONG,50913,50917,96370.02,96235.101972,-0.004531967570095648,0.2328874886635256
SHORT,50991,50992,97555.85,97360.73830000001,0.0034956412048393753,0.23521869242504734
LONG,51016,51018,97726.87,97590.052382,-0.004467508625228947,0.22957509033769313
SHORT,51303,51304,94450.43,94261.52914,0.0034459221059686355,0.23187313699197332
SHORT,51350,51351,94240.02,94051.53996000001,0.0034804157862493943,0.23419418709326284
SHORT,51390,51391,92996.0,92810.008,0.003515254748269834,0.23653847090606636
LONG,51425,51426,92587.97,92458.346842,-0.004492575177918973,0.23086320337361704
SHORT,51479,51480,93672.0,93484.656,0.0034652566826379252,0.23317414403938688
SHORT,51547,51548,91750.0,91878.45000000001,-0.004431940955756923,0.22757633236343303
SHORT,51611,51613,92580.01,92394.84998,0.003415920748775025,0.2298543714503909
SHORT,51664,51669,93279.92,93410.51188800001,-0.0043688420381578245,0.22433625755498113
SHORT,51675,51676,93455.99,93586.82838600001,-0.0042639592473476,0.21895061701985863
LONG,51850,51851,96165.01,96357.34001999999,0.003282069749127544,0.22113793368388687
SHORT,51876,51877,95699.79,95508.39042,0.0033192803845950845,0.22335152440006253
SHORT,51936,51938,95299.66,95109.06068000001,0.0033525063812447956,0.22558727315930702
LONG,51983,51984,95629.99,95496.10801400001,-0.004284579079114554,0.22017475771439593
SHORT,52023,52024,95323.64,95132.99272,0.003304823113293191,0.22237870703911713
SHORT,52140,52141,95476.0,95609.6664,-0.004226752084692543,0.21704006141922902
LONG,52147,52151,95701.92,95893.32384,0.0032534305206742215,0.2192082916328071
SHORT,52179,52189,96413.35,96220.5233,0.0032903164574085504,0.22140256663205163
LONG,52242,52243,96135.35,96327.6207,0.003318824473814308,0.2236143782727057
SHORT,52333,52334,97787.96,97592.38408,0.0033564518178733796,0.22585275819921555
LONG,52352,52353,97159.58,97353.89916,0.00338553284540622,0.2281090272536257
SHORT,52385,52386,97032.0,97167.8448,-0.00433566828100981,0.22263281383634775
SHORT,52421,52422,97317.46,97122.82508000001,0.003341718535683506,0.22486136830284953
LONG,52462,52479,96632.0,96825.264,0.0033706719108596113,0.2271077333721949
SHORT,52514,52515,96746.03,96881.474442,-0.004316636688205479,0.22165555801712844
LONG,52563,52567,96366.0,96558.732,0.0033226168146768377,0.2238698970417196
SHORT,52597,52605,96576.0,96711.20640000001,-0.004255095133072198,0.21849545242343882
LONG,52708,52712,96553.6,96418.42496,-0.004149884127878417,0.2132530910334432
LONG,52750,52752,96385.61,96250.670146,-0.00405031595799811,0.20813650962027785
SHORT,52783,52802,96404.62,96539.58646800001,-0.003956050638352908,0.20313977643382355
SHORT,52828,52831,96818.31,96624.67338,0.003049128044271792,0.20517320559592622
SHORT,52856,52860,96958.05,96764.1339,0.0030796498159948987,0.2072269893839415
LONG,52958,52964,97197.2,97391.5944,0.0031063325708653826,0.20929718700788716
LONG,53057,53058,96819.96,96684.41205600002,-0.003975181472840602,0.20427551960000712
LONG,53113,53114,95248.0,95114.65280000001,-0.003879804943762704,0.1993743370582444
LONG,53131,53133,95292.58,95159.170388,-0.0037867167837473013,0.19459074858920586
LONG,53142,53143,95386.14,95252.59940400001,-0.003695862087954617,0.1899219327583052
SHORT,53147,53148,94907.44,95040.31041600001,-0.0036098461759372117,0.18536247691857646
LONG,53153,53156,95593.17,95784.35634,0.002778583529009465,0.18721424806299305
SHORT,53247,53250,95543.99,95352.90202000001,0.0028100858634254587,0.18908826268610354
SHORT,53299,53301,95728.97,95537.51206000001,0.002838214822918275,0.19098103619559129
LONG,53313,53315,96144.0,96009.3984,-0.0036273028204627557,0.18639882819415057
SHORT,53351,53356,96083.7,96218.21718,-0.0035428825274864107,0.1819239515256934
SHORT,53365,53367,95564.0,95697.7896,-0.0034578285466489254,0.17755650322141603
LONG,53460,53461,95235.25,95425.7205,0.0026615719832889483,0.1793302926885979
SHORT,53482,53483,95024.14,95157.173796,-0.0034085308731322435,0.17502511035202267
SHORT,53555,53556,95928.2,96062.49948,-0.003326702272460922,0.17082328252780163
SHORT,53664,53666,96588.81,96724.03433400001,-0.003246838131006159,0.16672232798415648
LONG,53785,53786,95453.33,95644.23666,0.0024991676964823883,0.16838788404071808
SHORT,53830,53831,97512.76,97649.277864,-0.0032005485119620766,0.16434539610855242
SHORT,53843,53844,98163.04,98300.46825600001,-0.003123712943835487,0.16039995618417419
SHORT,53865,53866,98284.0,98421.59760000001,-0.0030487219671927334,0.15654923443606056
SHORT,53920,53921,103291.13,103435.73758200002,-0.002975531298926377,0.15279095696495387
LONG,53948,53949,102295.69,102500.28138,0.0022903364449046292,0.15431733862503372
SHORT,53987,53996,102360.01,102503.314014,-0.0029331096552461435,0.1506126422766624
LONG,54003,54009,102807.98,103013.59595999999,0.0022576835077271038,0.15211726257300617
SHORT,54044,54045,101625.99,101768.26638600002,-0.002891292809725312,0.14846538345041585
LONG,54081,54082,101164.01,101022.380386,-0.0028198030278736076,0.14490325350529018
LONG,54112,54113,99120.0,99318.24,0.0021720997700443766,0.1463508370078081
LONG,54119,54120,99128.2,98989.42052,-0.0027796414472892614,0.1428394413754798
SHORT,54181,54183,97439.19,97575.60486600001,-0.0027149492622238385,0.13941029490637855
LONG,54290,54291,98372.01,98234.289186,-0.0026478197311568513,0.1360654237006898
SHORT,54299,54300,97785.58,97590.00884,0.002042342009747448,0.13742743859193382
SHORT,54400,54403,101056.0,100853.888,0.002062785853264841,0.13880308725223897
LONG,54517,54522,99284.01,99482.57802,0.002080658277911147,0.14018973009388894
LONG,54530,54531,99516.37,99377.047082,-0.0026626235436731024,0.1368261578997464
LONG,54610,54611,99511.99,99372.67321400001,-0.002598739216989825,0.13354328789325784
SHORT,54640,54646,99515.71,99655.03199400002,-0.002538257272987321,0.13033731418080424
SHORT,54693,54694,99771.99,99911.67078600002,-0.002477321330634699,0.12720830627926552
SHORT,54818,54823,99459.62,99260.70075999999,0.0019093966772518124,0.12848166142512102
LONG,54958,54959,99884.85,100084.61970000001,0.0019259401047626201,0.12976519322275804
